time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-11.6317488669,-5.94956111824,23.2143420833,5.92412612887,0.435261819875,0.0,-9.4749957392,-5.25882529356,3.25913898977,-0.137591981193,0.0797412169476,0.0,493.8980749631967,495.4395139639182,494.2157221555421,493.87038768168935
4.499999999999992,-12.208230653,-6.27022270412,23.4041740632,5.91656492373,0.440014660602,0.0,-9.74173650855,-5.43031370556,3.067462246,-0.109481134297,0.0781388603024,0.0,445.54329276461476,445.417225008753,443.66273403742207,445.95060763107654
4.559999999999991,-12.8019687793,-6.60210157572,23.5844787642,5.90983931368,0.44495416202,0.0,-10.050023201,-5.63252807027,2.94096682248,-0.117904427324,0.0895982101257,0.0,471.1009316037435,471.9914930805675,472.15436552141523,471.49343663331507
4.6199999999999894,-13.4120824758,-6.94445486312,23.7525091045,5.90282423673,0.450597788082,0.0,-10.2880595137,-5.77975979642,2.65942193559,-0.11501633663,0.101748583623,0.0,417.07255483139056,418.14089064820206,417.4617443352698,417.70057025343846
4.679999999999988,-14.0388261795,-7.29739566233,23.9076289263,5.89579674063,0.456306539994,0.0,-10.6039581152,-5.98512386899,2.50935775814,-0.121711435291,0.0767413298369,0.0,471.28484734262025,469.35422524583737,468.8824516664611,468.3502922628935
4.739999999999987,-14.6839455824,-7.66216937673,24.0520702397,5.88804620145,0.46048588949,0.0,-10.9007094432,-6.17435328185,2.30390182046,-0.151455072033,0.0491502354189,0.0,454.2466145048258,452.03117057127776,455.37001842170724,452.96794430179415
4.799999999999986,-15.3480954226,-8.039223331,24.185909981,5.8786293803,0.463916645364,0.0,-11.2380336106,-6.39443097569,2.15535429189,-0.171144244774,0.0697094812108,0.0,477.0779003109836,478.64757757887384,479.2190842547936,477.69778603533626
4.859999999999984,-16.0328699567,-8.42978228864,24.3109523601,5.86788490783,0.468370197286,0.0,-11.5881518802,-6.62447984499,2.0102966862,-0.203775093511,0.081996060844,0.0,484.1517931306308,485.0794203239622,485.9042099814409,483.42169800891907
4.919999999999983,-16.737762207,-8.83343319227,24.4250487087,5.855644563,0.473489405877,0.0,-11.9088260717,-6.83097073958,1.79082344786,-0.204470283458,0.0912505146118,0.0,463.2503742449209,463.9834121186016,463.77659397720845,463.6830142021492
4.979999999999982,-17.4645373601,-9.25160396187,24.5300171102,5.84422257709,0.478702364738,0.0,-12.3170359506,-7.10808127194,1.70455857901,-0.171340865876,0.0762878735259,0.0,516.2631560900933,515.2109898449247,515.8429850263065,518.1472511212288
5.0399999999999805,-18.2131530825,-9.68421778133,24.6244752497,5.833762553,0.483040029637,0.0,-12.6375325358,-7.31275884902,1.44212701056,-0.181104344491,0.0627953094328,0.0,461.37131706121977,460.3081262412776,462.08097850857155,461.28222005669426
